anchor_index,anchor_scenario_id,anchor_event_mode,anchor_zone_pet_s,rank,neighbor_index,neighbor_scenario_id,neighbor_event_mode,neighbor_zone_pet_s,rms_distance,common_valid_fraction
4594,e793933a2d8ab844,obb_contact_interval,3.200000047683716,3,5538,bfb01111fd1b508,path_intersection,2.6000001430511475,0.13678552210330963,1.0
4595,e793933a2d8ab844,obb_contact_interval,4.099999904632568,1,4117,ae9ca0d69b6aef12,path_intersection,3.4000000953674316,0.1860586702823639,0.8666666746139526
4595,e793933a2d8ab844,obb_contact_interval,4.099999904632568,2,5302,e63bb11574322734,obb_contact_interval,3.700000047683716,0.18657709658145905,0.8833333253860474
4595,e793933a2d8ab844,obb_contact_interval,4.099999904632568,3,1339,ac76a5fe00e1b47b,obb_contact_interval,3.700000047683716,0.20601771771907806,1.0
4597,e793933a2d8ab844,obb_contact_interval,2.0,1,1676,6e2b2f70dd0ff53,path_intersection,1.7000000476837158,0.1577189415693283,0.8833333253860474
4597,e793933a2d8ab844,obb_contact_interval,2.0,2,4208,9d6c3b9d7820b206,path_intersection,1.3000000715255737,0.20679202675819397,0.8833333253860474
4597,e793933a2d8ab844,obb_contact_interval,2.0,3,9074,6cdb0db478c1f0e5,path_intersection,1.2000000476837158,0.2340066283941269,0.7666666507720947
4598,e793933a2d8ab844,obb_contact_interval,2.299999952316284,1,5348,8ce05a20d3f3547f,obb_contact_interval,2.0,0.10335926711559296,0.9166666865348816
4598,e793933a2d8ab844,obb_contact_interval,2.299999952316284,2,6680,295898378f843efb,obb_contact_interval,2.6000001430511475,0.15028046071529388,0.7166666388511658
4598,e793933a2d8ab844,obb_contact_interval,2.299999952316284,3,9964,49d94297606d2a5,obb_contact_interval,2.700000047683716,0.15380963683128357,0.9166666865348816
4599,e793933a2d8ab844,obb_contact_interval,3.0,1,3649,5cc909e7994e3d7f,obb_contact_interval,2.9000000953674316,0.09199707955121994,0.8500000238418579
4599,e793933a2d8ab844,obb_contact_interval,3.0,2,5538,bfb01111fd1b508,path_intersection,2.6000001430511475,0.12770332396030426,0.8500000238418579
4599,e793933a2d8ab844,obb_contact_interval,3.0,3,5247,e1814c1dee12609,path_intersection,3.0,0.1339389681816101,0.8500000238418579
4602,edb5e2044bb67d7e,obb_contact_interval,4.300000190734863,1,160,5cb7d1fe0b145c06,path_intersection,2.299999952316284,0.6835485696792603,1.0
4602,edb5e2044bb67d7e,obb_contact_interval,4.300000190734863,2,717,bc794a1d0a63f65e,obb_contact_interval,5.099999904632568,0.7115456461906433,1.0
4602,edb5e2044bb67d7e,obb_contact_interval,4.300000190734863,3,6687,88c8a69b0379eee3,path_intersection,1.8000000715255737,0.738217830657959,1.0
4604,edb5e2044bb67d7e,obb_contact_interval,0.6000000238418579,1,1780,6ba0da6ce392171f,obb_contact_interval,0.0,0.9784133434295654,0.8833333253860474
4604,edb5e2044bb67d7e,obb_contact_interval,0.6000000238418579,2,3424,b9a9cc21a03e3bd5,path_intersection,0.800000011920929,1.215089201927185,0.8833333253860474
4604,edb5e2044bb67d7e,obb_contact_interval,0.6000000238418579,3,8153,d8880ffea2fd3f9c,obb_contact_interval,1.7000000476837158,1.2551668882369995,0.8166666626930237
4605,228c2a6e633d6aa3,obb_contact_interval,0.699999988079071,1,5581,98f74ad86a34d12d,obb_contact_interval,1.100000023841858,0.43614086508750916,1.0
4605,228c2a6e633d6aa3,obb_contact_interval,0.699999988079071,2,9158,f46d9c8889d44300,obb_contact_interval,0.699999988079071,0.5014722943305969,1.0
4605,228c2a6e633d6aa3,obb_contact_interval,0.699999988079071,3,3821,23ad4ed015ee059a,path_intersection,1.0,0.5063276290893555,1.0
4606,228c2a6e633d6aa3,obb_contact_interval,0.30000001192092896,1,7060,63ae6da0a11b4258,path_intersection,0.30000001192092896,0.42096224427223206,0.8333333134651184
4606,228c2a6e633d6aa3,obb_contact_interval,0.30000001192092896,2,2693,caabed53c551400f,obb_contact_interval,0.9000000357627869,0.4723415672779083,0.8333333134651184
4606,228c2a6e633d6aa3,obb_contact_interval,0.30000001192092896,3,9216,604a305676f45c45,path_intersection,1.600000023841858,0.4767492115497589,0.8333333134651184
4607,228c2a6e633d6aa3,obb_contact_interval,3.700000047683716,1,6239,12b1b85bde88a73e,obb_contact_interval,3.9000000953674316,0.42381522059440613,0.8999999761581421
4607,228c2a6e633d6aa3,obb_contact_interval,3.700000047683716,2,7778,9ff63de89d39a974,path_intersection,1.600000023841858,0.4872521162033081,0.8999999761581421
4607,228c2a6e633d6aa3,obb_contact_interval,3.700000047683716,3,1022,f23a81eacb969290,path_intersection,3.5,0.5414438843727112,0.8999999761581421
4608,f577f3ef490e666f,path_intersection,2.5,1,518,ba2125465dc034b,path_intersection,1.7000000476837158,0.263275146484375,0.8833333253860474
4608,f577f3ef490e666f,path_intersection,2.5,2,2915,1a9088a67bf62f0d,obb_contact_interval,3.200000047683716,0.3918091952800751,1.0
4608,f577f3ef490e666f,path_intersection,2.5,3,9190,49698db7c6a45d67,path_intersection,2.700000047683716,0.4318472743034363,1.0
4610,1f5ed7ba139e5315,path_intersection,2.200000047683716,1,4484,cc6431e3f7be8909,path_intersection,2.200000047683716,0.30498459935188293,0.8500000238418579
4610,1f5ed7ba139e5315,path_intersection,2.200000047683716,2,373,dbc9dd3ea215d460,path_intersection,3.200000047683716,0.3684164583683014,0.8500000238418579
4610,1f5ed7ba139e5315,path_intersection,2.200000047683716,3,8657,6c3774fa40f9a082,path_intersection,2.0,0.4585387110710144,0.8500000238418579
4611,1f5ed7ba139e5315,obb_contact_interval,3.4000000953674316,1,2898,fb4a44005f3901c5,obb_contact_interval,3.5,0.04895583912730217,0.8999999761581421
4611,1f5ed7ba139e5315,obb_contact_interval,3.4000000953674316,2,3909,8ae7a1e21ea8d90d,obb_contact_interval,2.9000000953674316,0.06549816578626633,1.0
4611,1f5ed7ba139e5315,obb_contact_interval,3.4000000953674316,3,9171,4ab6d2e0142e5d71,obb_contact_interval,2.200000047683716,0.07710450887680054,1.0
4613,1f5ed7ba139e5315,obb_contact_interval,2.799999952316284,1,8964,87320ab233cf0c9a,path_intersection,1.899999976158142,0.4205140769481659,1.0
4613,1f5ed7ba139e5315,obb_contact_interval,2.799999952316284,2,6812,55d558fe7f85138a,path_intersection,2.200000047683716,0.43981173634529114,0.8166666626930237
4613,1f5ed7ba139e5315,obb_contact_interval,2.799999952316284,3,7843,a1abb8bf0138089b,obb_contact_interval,1.399999976158142,0.4691848158836365,0.8833333253860474
4614,1f5ed7ba139e5315,path_intersection,5.900000095367432,1,9025,2faa07e6483d00e6,path_intersection,2.5,0.30936697125434875,0.8333333134651184
4614,1f5ed7ba139e5315,path_intersection,5.900000095367432,2,7728,4a2f1a1ba8de3475,path_intersection,1.7000000476837158,0.368563175201416,0.8333333134651184
4614,1f5ed7ba139e5315,path_intersection,5.900000095367432,3,3266,fbcf7037d6b2f76e,path_intersection,1.2000000476837158,0.38200339674949646,0.8333333134651184
4615,1e10246ae3f59e20,obb_contact_interval,0.10000000149011612,1,1643,a4d50286665ce6c5,obb_contact_interval,0.0,0.1699763685464859,0.949999988079071
4615,1e10246ae3f59e20,obb_contact_interval,0.10000000149011612,2,213,1bffc29fa8489b98,obb_contact_interval,0.20000000298023224,0.18233263492584229,0.8833333253860474
4615,1e10246ae3f59e20,obb_contact_interval,0.10000000149011612,3,4816,796531b8128cc255,obb_contact_interval,0.10000000149011612,0.20577919483184814,0.949999988079071
4617,1e10246ae3f59e20,obb_contact_interval,0.9000000357627869,1,6861,3278f46d8a3a6871,path_intersection,0.800000011920929,0.10170810669660568,0.8333333134651184
4617,1e10246ae3f59e20,obb_contact_interval,0.9000000357627869,2,3020,df3134555496b953,path_intersection,0.9000000357627869,0.11603157222270966,0.8333333134651184
4617,1e10246ae3f59e20,obb_contact_interval,0.9000000357627869,3,8584,207690921313b02b,path_intersection,0.699999988079071,0.11625596135854721,0.8333333134651184
4621,1e10246ae3f59e20,obb_contact_interval,1.399999976158142,1,5170,a7a2d07e1d396765,obb_contact_interval,1.7000000476837158,0.2177039533853531,0.8500000238418579
4621,1e10246ae3f59e20,obb_contact_interval,1.399999976158142,2,936,6a18da8fd0c0441f,obb_contact_interval,1.899999976158142,0.2267918586730957,0.8166666626930237
4621,1e10246ae3f59e20,obb_contact_interval,1.399999976158142,3,4822,796531b8128cc255,obb_contact_interval,1.5,0.26800400018692017,0.8666666746139526
4623,1e10246ae3f59e20,path_intersection,2.0,1,354,93c8fe31d676372f,obb_contact_interval,2.200000047683716,0.08836448192596436,0.8666666746139526
4623,1e10246ae3f59e20,path_intersection,2.0,2,8876,eb63248d928a6eab,obb_contact_interval,2.0,0.08907855302095413,0.8833333253860474
4623,1e10246ae3f59e20,path_intersection,2.0,3,2667,36637701ea4a125a,path_intersection,1.8000000715255737,0.09363209456205368,0.8833333253860474
4624,a8ae5e68e49a3762,path_intersection,1.3000000715255737,1,5738,d4bee08bd2ca8615,path_intersection,1.399999976158142,0.08526752144098282,0.800000011920929
4624,a8ae5e68e49a3762,path_intersection,1.3000000715255737,2,8553,a581807a6b55a1c9,path_intersection,1.7000000476837158,0.08873459696769714,0.800000011920929
4624,a8ae5e68e49a3762,path_intersection,1.3000000715255737,3,9772,16f9f7aea08f568,obb_contact_interval,1.2000000476837158,0.09736937284469604,0.800000011920929
4628,a8ae5e68e49a3762,obb_contact_interval,1.8000000715255737,1,82,194ad13ab4fdb4a1,obb_contact_interval,1.8000000715255737,0.08742040395736694,1.0
4628,a8ae5e68e49a3762,obb_contact_interval,1.8000000715255737,2,9772,16f9f7aea08f568,obb_contact_interval,1.2000000476837158,0.09548690915107727,0.8333333134651184
4628,a8ae5e68e49a3762,obb_contact_interval,1.8000000715255737,3,1529,2085da86ffb78481,path_intersection,1.3000000715255737,0.10313105583190918,0.8166666626930237
4629,b063f61511485303,obb_contact_interval,3.6000001430511475,1,9084,506b44191366b20d,obb_contact_interval,2.9000000953674316,0.42885348200798035,0.949999988079071
4629,b063f61511485303,obb_contact_interval,3.6000001430511475,2,534,745f635c31935427,path_intersection,1.899999976158142,0.5456033945083618,0.9166666865348816
4629,b063f61511485303,obb_contact_interval,3.6000001430511475,3,4007,3ebc16bdc482e877,obb_contact_interval,2.9000000953674316,0.607394814491272,0.8333333134651184
4630,b063f61511485303,path_intersection,1.2000000476837158,1,8316,46fc2c703baaeef5,path_intersection,1.2000000476837158,0.20796014368534088,0.9666666388511658
4630,b063f61511485303,path_intersection,1.2000000476837158,2,3394,ac97a9cc1d693dc4,obb_contact_interval,0.9000000357627869,0.2883375287055969,0.8166666626930237
4630,b063f61511485303,path_intersection,1.2000000476837158,3,9694,7c50a0086e6f7694,obb_contact_interval,1.399999976158142,0.292336106300354,0.8166666626930237
4631,b063f61511485303,obb_contact_interval,3.9000000953674316,1,8670,479d75a914732a60,obb_contact_interval,3.9000000953674316,0.22550350427627563,1.0
4631,b063f61511485303,obb_contact_interval,3.9000000953674316,2,4660,4d0bf37a37a10c95,path_intersection,3.799999952316284,0.24637481570243835,1.0
4631,b063f61511485303,obb_contact_interval,3.9000000953674316,3,7113,fbbff5604395ae8c,obb_contact_interval,3.1000001430511475,0.2509715259075165,0.8333333134651184
4632,b063f61511485303,obb_contact_interval,5.800000190734863,1,2398,a642427bc4b3de2,path_intersection,3.4000000953674316,0.581348717212677,0.8666666746139526
4632,b063f61511485303,obb_contact_interval,5.800000190734863,2,1848,6e2c51cbb900dee0,obb_contact_interval,7.300000190734863,0.6010302901268005,0.8333333134651184
4632,b063f61511485303,obb_contact_interval,5.800000190734863,3,2152,d8e79dacee6cce19,obb_contact_interval,5.400000095367432,0.6101093888282776,1.0
4633,4eb39667c4405a95,path_intersection,0.4000000059604645,1,8122,f743893fdf70fe6,path_intersection,0.0,0.16542449593544006,1.0
4633,4eb39667c4405a95,path_intersection,0.4000000059604645,2,1632,f90e70ed10445592,path_intersection,0.0,0.1768438071012497,1.0
4633,4eb39667c4405a95,path_intersection,0.4000000059604645,3,7901,40bada413ab63a4f,path_intersection,0.0,0.19199180603027344,0.9666666388511658
4635,4eb39667c4405a95,obb_contact_interval,6.599999904632568,1,4348,b7abfc4aa223c10d,obb_contact_interval,6.900000095367432,0.1763496994972229,0.9166666865348816
4635,4eb39667c4405a95,obb_contact_interval,6.599999904632568,2,236,4ae5e1d4f41a2edb,obb_contact_interval,5.900000095367432,0.18691326677799225,0.9166666865348816
4635,4eb39667c4405a95,obb_contact_interval,6.599999904632568,3,2901,b032cd46fc17ec02,obb_contact_interval,6.700000286102295,0.1899726688861847,0.8666666746139526
4636,c12655c2534acfa,obb_contact_interval,2.700000047683716,1,3231,5c4ed713d891c8b2,obb_contact_interval,2.9000000953674316,0.06852565705776215,0.8333333134651184
4636,c12655c2534acfa,obb_contact_interval,2.700000047683716,2,5038,f2882530566ee068,path_intersection,1.899999976158142,0.07537183165550232,0.800000011920929
4636,c12655c2534acfa,obb_contact_interval,2.700000047683716,3,1018,584ec8ca1ffdc1f5,obb_contact_interval,2.299999952316284,0.08347649872303009,0.8333333134651184
4640,c12655c2534acfa,obb_contact_interval,3.0,1,629,95da248754a4e18,obb_contact_interval,3.200000047683716,0.11789742857217789,0.8999999761581421
4640,c12655c2534acfa,obb_contact_interval,3.0,2,6905,60ab1a6433c602fa,obb_contact_interval,3.299999952316284,0.15556690096855164,0.8333333134651184
4640,c12655c2534acfa,obb_contact_interval,3.0,3,9920,8600887e3b627db9,obb_contact_interval,3.5,0.17924952507019043,0.8833333253860474
4641,c12655c2534acfa,path_intersection,2.700000047683716,1,3330,d6a17d432bc18e84,obb_contact_interval,5.900000095367432,0.15174564719200134,0.8166666626930237
4641,c12655c2534acfa,path_intersection,2.700000047683716,2,5309,f129a7ba0655ed99,obb_contact_interval,5.0,0.16197048127651215,0.9166666865348816
4641,c12655c2534acfa,path_intersection,2.700000047683716,3,8791,fd8c9d048585941,path_intersection,3.1000001430511475,0.1643139123916626,0.8333333134651184
4642,c12655c2534acfa,obb_contact_interval,6.599999904632568,1,5329,bb591ed60c143637,obb_contact_interval,7.5,0.09841116517782211,0.9166666865348816
4642,c12655c2534acfa,obb_contact_interval,6.599999904632568,2,1852,eaf55b0e6e5c89dc,path_intersection,3.799999952316284,0.11434793472290039,1.0
4642,c12655c2534acfa,obb_contact_interval,6.599999904632568,3,2213,a5f760e36b0d80ce,obb_contact_interval,7.200000286102295,0.13543829321861267,0.8833333253860474
4644,d9cd08ce195a6639,obb_contact_interval,2.200000047683716,1,1436,10035ee859a47435,obb_contact_interval,1.899999976158142,0.07522393018007278,0.8999999761581421
4644,d9cd08ce195a6639,obb_contact_interval,2.200000047683716,2,7763,c004e1bd8b54feb1,obb_contact_interval,1.399999976158142,0.08167880028486252,0.800000011920929
4644,d9cd08ce195a6639,obb_contact_interval,2.200000047683716,3,3081,7f222aece9005878,path_intersection,1.8000000715255737,0.09427613019943237,0.800000011920929
4645,d9cd08ce195a6639,obb_contact_interval,0.0,1,1196,566cecbe041178dd,obb_contact_interval,0.0,0.043272893875837326,0.9666666388511658
4645,d9cd08ce195a6639,obb_contact_interval,0.0,2,2288,be98434cd147876a,obb_contact_interval,0.0,0.04495655372738838,0.9666666388511658
4645,d9cd08ce195a6639,obb_contact_interval,0.0,3,8399,a452a58ca810a4b5,obb_contact_interval,0.0,0.04923121631145477,0.9666666388511658
4646,d9cd08ce195a6639,obb_contact_interval,0.0,1,8675,b043573244c9581a,obb_contact_interval,5.200000286102295,0.0564894936978817,1.0
4646,d9cd08ce195a6639,obb_contact_interval,0.0,2,7252,81be51e298a65482,obb_contact_interval,0.0,0.059637341648340225,1.0
4646,d9cd08ce195a6639,obb_contact_interval,0.0,3,1095,1333934914885eb4,obb_contact_interval,0.0,0.06120419502258301,1.0
4648,6a626ae6c3e93377,path_intersection,1.3000000715255737,1,5738,d4bee08bd2ca8615,path_intersection,1.399999976158142,0.10353533178567886,0.8333333134651184
4648,6a626ae6c3e93377,path_intersection,1.3000000715255737,2,9605,4f095d27d4f20592,path_intersection,1.100000023841858,0.11718273162841797,0.8333333134651184
4648,6a626ae6c3e93377,path_intersection,1.3000000715255737,3,3272,b29ada196e1b2ab4,obb_contact_interval,2.0,0.12373176217079163,0.8333333134651184
4650,6a626ae6c3e93377,obb_contact_interval,0.699999988079071,1,3110,ee45b379f9c19a40,obb_contact_interval,1.2000000476837158,0.07844839990139008,1.0
4650,6a626ae6c3e93377,obb_contact_interval,0.699999988079071,2,1438,10035ee859a47435,obb_contact_interval,0.6000000238418579,0.08683403581380844,1.0
4650,6a626ae6c3e93377,obb_contact_interval,0.699999988079071,3,6649,f432778e9fa31910,obb_contact_interval,1.3000000715255737,0.09185903519392014,1.0
4654,21d275ddd1d08ccb,obb_contact_interval,0.0,1,9013,287a93512eb9b980,obb_contact_interval,0.0,0.07069951295852661,0.8333333134651184
4654,21d275ddd1d08ccb,obb_contact_interval,0.0,2,6021,806401fa02557706,obb_contact_interval,0.0,0.0740569606423378,0.8333333134651184
4654,21d275ddd1d08ccb,obb_contact_interval,0.0,3,8366,6600ad30cb27c9f8,obb_contact_interval,0.0,0.08088624477386475,0.8333333134651184
4655,21d275ddd1d08ccb,obb_contact_interval,3.5,1,3829,8ab53af54076c0ac,obb_contact_interval,0.0,0.0617317371070385,1.0
4655,21d275ddd1d08ccb,obb_contact_interval,3.5,2,6049,15b03869f08f4acf,obb_contact_interval,0.0,0.10534901916980743,1.0
4655,21d275ddd1d08ccb,obb_contact_interval,3.5,3,513,dedbfa14e63f4105,obb_contact_interval,0.0,0.11590069532394409,0.9833333492279053
4656,4d0bf37a37a10c95,path_intersection,1.8000000715255737,1,122,db5a52ada33472d1,path_intersection,1.2000000476837158,0.22853724658489227,0.8666666746139526
4656,4d0bf37a37a10c95,path_intersection,1.8000000715255737,2,8380,3e800d5881f970b9,path_intersection,1.8000000715255737,0.4707616865634918,0.8666666746139526
4656,4d0bf37a37a10c95,path_intersection,1.8000000715255737,3,2359,b99863b29dacf000,path_intersection,1.7000000476837158,0.5199601054191589,0.8666666746139526
4658,4d0bf37a37a10c95,obb_contact_interval,1.2000000476837158,1,2555,1ffa88632e83d719,obb_contact_interval,0.6000000238418579,0.37249821424484253,0.8999999761581421
4658,4d0bf37a37a10c95,obb_contact_interval,1.2000000476837158,2,3856,b8e735ffcb7f5f12,obb_contact_interval,1.2000000476837158,0.5330899953842163,1.0
4658,4d0bf37a37a10c95,obb_contact_interval,1.2000000476837158,3,2466,edef70cde14a3e06,obb_contact_interval,1.0,0.5556806921958923,0.8500000238418579
4660,4d0bf37a37a10c95,path_intersection,3.799999952316284,1,4631,b063f61511485303,obb_contact_interval,3.9000000953674316,0.24637481570243835,1.0
4660,4d0bf37a37a10c95,path_intersection,3.799999952316284,2,9265,e12f612fefbfaf83,obb_contact_interval,5.800000190734863,0.3222489058971405,1.0
4660,4d0bf37a37a10c95,path_intersection,3.799999952316284,3,7113,fbbff5604395ae8c,obb_contact_interval,3.1000001430511475,0.347062349319458,0.8333333134651184
4661,4d0bf37a37a10c95,obb_contact_interval,0.0,1,4871,42457fc00181bd16,path_intersection,0.5,0.8244437575340271,1.0
4661,4d0bf37a37a10c95,obb_contact_interval,0.0,2,9889,dfa93247ee020cb,obb_contact_interval,3.0,0.8443962931632996,1.0
4661,4d0bf37a37a10c95,obb_contact_interval,0.0,3,9653,409c5b4dd70522df,path_intersection,2.0,0.8666229844093323,0.8666666746139526
4662,4d0bf37a37a10c95,obb_contact_interval,0.0,1,3606,13f67220babfd58b,obb_contact_interval,2.5,0.7783781290054321,0.8166666626930237
4662,4d0bf37a37a10c95,obb_contact_interval,0.0,2,464,21c35381aecb45ba,obb_contact_interval,0.0,0.8872596025466919,0.8166666626930237
4662,4d0bf37a37a10c95,obb_contact_interval,0.0,3,9913,d444be9d74d0d930,obb_contact_interval,0.0,0.9281080961227417,0.9666666388511658
4663,4d0bf37a37a10c95,obb_contact_interval,7.400000095367432,1,8384,3e800d5881f970b9,obb_contact_interval,5.400000095367432,0.4987701177597046,0.9333333373069763
4663,4d0bf37a37a10c95,obb_contact_interval,7.400000095367432,2,3878,56acb2c925d7176d,obb_contact_interval,4.400000095367432,0.5519062280654907,0.9333333373069763
4663,4d0bf37a37a10c95,obb_contact_interval,7.400000095367432,3,4914,c8aadac58c4207e9,obb_contact_interval,5.5,0.5632213950157166,0.9333333373069763
4666,f584e458193ca892,obb_contact_interval,0.9000000357627869,1,6338,82ba31c1462e4704,obb_contact_interval,1.2000000476837158,0.23879483342170715,0.7333333492279053
4666,f584e458193ca892,obb_contact_interval,0.9000000357627869,2,3726,50c812ea4993689b,obb_contact_interval,0.6000000238418579,0.2763618230819702,0.8833333253860474
4666,f584e458193ca892,obb_contact_interval,0.9000000357627869,3,9500,3fb785c0d7c857e8,obb_contact_interval,0.20000000298023224,0.27684104442596436,0.8833333253860474
4667,f584e458193ca892,obb_contact_interval,1.2000000476837158,1,6446,a27d4cab8683e100,path_intersection,0.9000000357627869,0.245766282081604,0.8666666746139526
4667,f584e458193ca892,obb_contact_interval,1.2000000476837158,2,4254,75c39bc16deef3a7,obb_contact_interval,0.800000011920929,0.25311827659606934,1.0
4667,f584e458193ca892,obb_contact_interval,1.2000000476837158,3,8467,adf31bd96009ea83,path_intersection,1.100000023841858,0.2722780406475067,0.8333333134651184
4668,f584e458193ca892,obb_contact_interval,2.4000000953674316,1,5891,7ceb2171a4e54e67,obb_contact_interval,2.700000047683716,0.33121177554130554,1.0
4668,f584e458193ca892,obb_contact_interval,2.4000000953674316,2,4062,b4b1d11fd9ee3563,obb_contact_interval,3.9000000953674316,0.35590001940727234,0.9333333373069763
4668,f584e458193ca892,obb_contact_interval,2.4000000953674316,3,6338,82ba31c1462e4704,obb_contact_interval,1.2000000476837158,0.36992231011390686,0.8500000238418579
4669,f584e458193ca892,path_intersection,1.8000000715255737,1,8836,91417068172cbc83,path_intersection,1.399999976158142,0.18573924899101257,0.8666666746139526
4669,f584e458193ca892,path_intersection,1.8000000715255737,2,2433,cf64ceaca935ea4a,path_intersection,2.4000000953674316,0.18960897624492645,0.8666666746139526
4669,f584e458193ca892,path_intersection,1.8000000715255737,3,6788,b59e9bc1067052e1,path_intersection,1.3000000715255737,0.21300345659255981,0.8666666746139526
4670,f584e458193ca892,obb_contact_interval,2.1000001430511475,1,2822,4899dad381e1cd58,obb_contact_interval,2.5,0.21480177342891693,0.800000011920929
4670,f584e458193ca892,obb_contact_interval,2.1000001430511475,2,5890,7ceb2171a4e54e67,obb_contact_interval,1.899999976158142,0.2165350466966629,0.8666666746139526
4670,f584e458193ca892,obb_contact_interval,2.1000001430511475,3,3692,8d123d77a355e167,path_intersection,2.1000001430511475,0.21694408357143402,0.8666666746139526
4671,f584e458193ca892,path_intersection,3.5,1,2433,cf64ceaca935ea4a,path_intersection,2.4000000953674316,0.20451410114765167,0.9166666865348816
4671,f584e458193ca892,path_intersection,3.5,2,9561,b1f7bc98eca6835,obb_contact_interval,3.6000001430511475,0.21070924401283264,0.8666666746139526
4671,f584e458193ca892,path_intersection,3.5,3,453,edb03d5cba1ef4b5,path_intersection,4.0,0.21406450867652893,0.949999988079071
4673,9ad85210dde521e9,obb_contact_interval,0.6000000238418579,1,5018,986737c61c334915,obb_contact_interval,0.5,0.10851976275444031,0.8500000238418579
4673,9ad85210dde521e9,obb_contact_interval,0.6000000238418579,2,5824,f0b4e341e645ba43,obb_contact_interval,0.6000000238418579,0.1310494989156723,1.0
4673,9ad85210dde521e9,obb_contact_interval,0.6000000238418579,3,9292,24667e85417d954e,obb_contact_interval,0.6000000238418579,0.13476631045341492,0.9166666865348816
4674,9ad85210dde521e9,obb_contact_interval,0.20000000298023224,1,5019,986737c61c334915,obb_contact_interval,0.30000001192092896,0.08762805163860321,0.9833333492279053
4674,9ad85210dde521e9,obb_contact_interval,0.20000000298023224,2,281,54a78dafc3aecd1a,obb_contact_interval,0.20000000298023224,0.09395705163478851,0.9166666865348816
4674,9ad85210dde521e9,obb_contact_interval,0.20000000298023224,3,9706,d7312dede2df5be0,obb_contact_interval,0.0,0.11977675557136536,1.0
4677,9ad85210dde521e9,obb_contact_interval,2.4000000953674316,1,9413,599bf671e09f217,obb_contact_interval,2.700000047683716,0.2039937674999237,0.800000011920929
4677,9ad85210dde521e9,obb_contact_interval,2.4000000953674316,2,6215,aad2696a129b6b5c,obb_contact_interval,2.200000047683716,0.20665952563285828,0.9333333373069763
4677,9ad85210dde521e9,obb_contact_interval,2.4000000953674316,3,2116,5265038e3d407555,obb_contact_interval,2.799999952316284,0.2146991342306137,1.0
4678,9ad85210dde521e9,obb_contact_interval,0.9000000357627869,1,9860,ab2b62f08869c0d2,obb_contact_interval,0.9000000357627869,0.06737857311964035,0.8833333253860474
4678,9ad85210dde521e9,obb_contact_interval,0.9000000357627869,2,8010,f07e8ee644f65a91,obb_contact_interval,1.0,0.08328621089458466,1.0
4678,9ad85210dde521e9,obb_contact_interval,0.9000000357627869,3,4050,4f78f8b1edc7b71,obb_contact_interval,1.3000000715255737,0.08646556735038757,1.0
4679,9ad85210dde521e9,path_intersection,1.399999976158142,1,6185,57c3be02067fb224,obb_contact_interval,1.600000023841858,0.06542342156171799,0.9333333373069763
4679,9ad85210dde521e9,path_intersection,1.399999976158142,2,1152,a851f78733d48dc9,obb_contact_interval,1.899999976158142,0.06942255795001984,0.8833333253860474
4679,9ad85210dde521e9,path_intersection,1.399999976158142,3,9812,9da298e20c32782c,path_intersection,1.8000000715255737,0.0773337334394455,0.800000011920929
4680,9ad85210dde521e9,obb_contact_interval,2.299999952316284,1,9296,24667e85417d954e,obb_contact_interval,2.0,0.10725278407335281,0.9666666388511658
4680,9ad85210dde521e9,obb_contact_interval,2.299999952316284,2,9233,5b987b78f1ee83f7,obb_contact_interval,2.299999952316284,0.11771287769079208,0.9166666865348816
4680,9ad85210dde521e9,obb_contact_interval,2.299999952316284,3,5022,986737c61c334915,obb_contact_interval,2.4000000953674316,0.11887345463037491,0.949999988079071
4681,9ad85210dde521e9,path_intersection,5.099999904632568,1,2781,c1f5c668d0c32daf,path_intersection,4.400000095367432,0.09839063882827759,1.0
4681,9ad85210dde521e9,path_intersection,5.099999904632568,2,4493,2bdc398952e3c45c,path_intersection,5.700000286102295,0.12683914601802826,0.9833333492279053
4681,9ad85210dde521e9,path_intersection,5.099999904632568,3,2901,b032cd46fc17ec02,obb_contact_interval,6.700000286102295,0.1354827880859375,0.8666666746139526
4683,e0498414964ac006,obb_contact_interval,0.0,1,5941,84072580dfa77b49,obb_contact_interval,0.0,0.12872466444969177,0.9666666388511658
4683,e0498414964ac006,obb_contact_interval,0.0,2,7733,71e816a14664a774,obb_contact_interval,0.0,0.1382838785648346,1.0
4683,e0498414964ac006,obb_contact_interval,0.0,3,5189,98d7af0820abbee5,obb_contact_interval,0.0,0.15003173053264618,0.9333333373069763
4684,e0498414964ac006,obb_contact_interval,3.299999952316284,1,8093,6a057b3d4f48612b,obb_contact_interval,2.299999952316284,0.23493017256259918,0.8333333134651184
4684,e0498414964ac006,obb_contact_interval,3.299999952316284,2,3080,b283c0193a2b136c,obb_contact_interval,3.799999952316284,0.23793546855449677,0.8333333134651184
4684,e0498414964ac006,obb_contact_interval,3.299999952316284,3,7710,c07338c2d6cc52fa,obb_contact_interval,5.300000190734863,0.2851811945438385,0.8166666626930237
4685,c3484b1e1665fc86,path_intersection,0.30000001192092896,1,979,7141e815f3768fa0,path_intersection,0.0,0.19710034132003784,1.0
4685,c3484b1e1665fc86,path_intersection,0.30000001192092896,2,9756,56ae67bac2002012,path_intersection,0.5,0.20449157059192657,1.0
4685,c3484b1e1665fc86,path_intersection,0.30000001192092896,3,5085,d1f6abcd7bf3f97e,path_intersection,0.0,0.21330974996089935,1.0
